Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	
Low Noise Accelerometer X	Low Noise Accelerometer X	Low Noise Accelerometer Z	Low Noise Accelerometer Z	Low Noise Accelerometer Y	Low Noise Accelerometer Y	Event_Marker	Timestamp	Timestamp	Magnetometer Z	Magnetometer Z	Magnetometer X	Magnetometer X	Magnetometer Y	Magnetometer Y	Gyroscope Y	Gyroscope Y	Gyroscope Z	Gyroscope Z	Gyroscope X	Gyroscope X	
CAL	UNCAL	UNCAL	CAL	CAL	UNCAL	CAL	CAL	UNCAL	CAL	UNCAL	CAL	UNCAL	CAL	UNCAL	UNCAL	CAL	CAL	UNCAL	CAL	UNCAL	
m/(s^2)	no units	no units	m/(s^2)	m/(s^2)	no units	no units	ms	no units	local_flux	no units	local_flux	no units	local_flux	no units	no units	deg/s	deg/s	no units	deg/s	no units	
-0.041991120924096195	2043.0	1248.0	10.086602193304666	-0.03965172276483436	2094.0	0.0	1117.67578125	36624.0	-0.24	425.0	1.3016194331983806	233.0	-0.03036437246963563	-178.0	-42.0	0.12234286588163329	-0.7381041710807499	38.0	-0.5137490024289294	-147.0	
-0.053772792930529376	2042.0	1247.0	10.098911183137538	-0.02747516691715693	2095.0	0.0	1137.20703125	37264.0	-0.24	425.0	1.3016194331983806	233.0	-0.03036437246963563	-178.0	-40.0	0.030585716470408322	-0.7802695255500522	41.0	-0.5448596232898723	-141.0	
-0.07770184395342135	2040.0	1248.0	10.086958461800725	-0.0038571263119534516	2097.0	0.0	1156.73828125	37904.0	-0.24	425.0	1.2995951417004048	232.0	-0.022267206477732795	-182.0	-43.0	0.29056430646887904	-0.6219400988697464	30.0	-0.4972428780486945	-158.0	
-0.041991120924096195	2043.0	1248.0	10.086602193304666	-0.03965172276483436	2094.0	0.0	1176.26953125	38544.0	-0.24	425.0	1.2995951417004048	232.0	-0.022267206477732795	-182.0	-53.0	0.3211500229392874	-0.8246469407124214	43.0	-0.3458251098858721	-160.0	
-0.053771588594191136	2043.0	1247.0	10.099031616771363	-0.03952093897220141	2095.0	0.0	1195.80078125	39184.0	-0.24	425.0	1.2995951417004048	232.0	-0.022267206477732795	-182.0	-45.0	0.3058571647040832	-0.6843814542759243	34.0	-0.4671783242865064	-159.0	
-0.06567516293729954	2042.0	1247.0	10.099150372936714	-0.027589406821241114	2096.0	0.0	1215.33203125	39824.0	-0.255	419.0	1.2995951417004048	232.0	-0.03441295546558704	-176.0	-34.0	0.21410001529285827	-0.7713080757436566	40.0	-0.6368369107405577	-153.0	
-0.07770063961708311	2041.0	1248.0	10.087078895434548	-0.01590289836699793	2097.0	0.0	1234.86328125	40464.0	-0.255	419.0	1.2995951417004048	232.0	-0.03441295546558704	-176.0	-53.0	0.09175714941122497	-0.8308528540647505	44.0	-0.3458871690193954	-145.0	
-0.053772792930529376	2042.0	1247.0	10.098911183137538	-0.02747516691715693	2095.0	0.0	1254.39453125	41104.0	-0.255	419.0	1.2995951417004048	232.0	-0.03441295546558704	-176.0	-46.0	0.3517357394096957	-0.6556084216344203	32.0	-0.45154611030196645	-162.0	
-0.0656739586009613	2043.0	1247.0	10.099270806570539	-0.03963517887628559	2096.0	0.0	1273.92578125	41744.0	-0.255	419.0	1.2995951417004048	232.0	-0.03441295546558704	-176.0	-58.0	0.42820003058571654	-0.8143149495155175	42.0	-0.2689993716832786	-167.0	
-0.053772792930529376	2042.0	1247.0	10.098911183137538	-0.02747516691715693	2095.0	0.0	1293.45703125	42384.0	-0.2675	414.0	1.2975708502024292	231.0	-0.04453441295546559	-171.0	-46.0	0.3211500229392874	-0.5928622720514144	28.0	-0.4509186488061364	-160.0	
-0.06567757160997602	2040.0	1247.0	10.098909505669067	-0.0034978627111521554	2096.0	0.0	1312.98828125	43024.0	-0.2675	414.0	1.2975708502024292	231.0	-0.04453441295546559	-171.0	-43.0	0.29056430646887904	-0.9449350259575637	51.0	-0.5004728273195727	-158.0	
