Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	
Low Noise Accelerometer X	Low Noise Accelerometer X	Low Noise Accelerometer Z	Low Noise Accelerometer Z	Low Noise Accelerometer Y	Low Noise Accelerometer Y	Event_Marker	Timestamp	Timestamp	Magnetometer Z	Magnetometer Z	Magnetometer X	Magnetometer X	Magnetometer Y	Magnetometer Y	Gyroscope Y	Gyroscope Y	Gyroscope Z	Gyroscope Z	Gyroscope X	Gyroscope X	
CAL	UNCAL	UNCAL	CAL	CAL	UNCAL	CAL	CAL	UNCAL	UNCAL	CAL	CAL	UNCAL	UNCAL	CAL	UNCAL	CAL	CAL	UNCAL	UNCAL	CAL	
m/(s^2)	no units	no units	m/(s^2)	m/(s^2)	no units	no units	ms	no units	no units	local_flux	local_flux	no units	no units	local_flux	no units	deg/s	deg/s	no units	no units	deg/s	
0.8096032173773268	2474.0	1394.0	8.341274118685057	-5.258813425211562	2021.0	0.0	963.68408203125	31578.0	766.0	0.6125	-0.32793522267206476	-572.0	-71.0	-0.24696356275303644	-209.0	-5.306621807615844	-0.023645855598711102	4.0	208.0	2.05592435163275	
0.6664066616133831	2472.0	1397.0	8.307332828004968	-5.236827831040634	2033.0	0.0	983.21533203125	32218.0	766.0	0.6125	-0.32793522267206476	-572.0	-71.0	-0.24696356275303644	-138.0	-6.912371922312281	1.6972072777452847	-103.0	313.0	0.9836745432393219	
0.7009007699486327	2477.0	1407.0	8.18531509010137	-5.299164208570775	2030.0	0.0	1002.74658203125	32858.0	763.0	0.605	-0.32793522267206476	-572.0	-53.0	-0.2834008097165992	-61.0	-7.493500535250039	3.577949466635097	-223.0	351.0	-0.1790432765473977	
0.7242203092881487	2479.0	1411.0	8.136316643100589	-5.324007367659563	2028.0	0.0	1022.27783203125	33498.0	763.0	0.605	-0.32793522267206476	-572.0	-53.0	-0.2834008097165992	34.0	-5.780700412907173	4.754476979248296	-303.0	239.0	-1.6250039489431316	
0.6884033402945455	2489.0	1412.0	8.126048315168834	-5.4450528316189795	2031.0	0.0	1041.80908203125	34138.0	763.0	0.605	-0.32793522267206476	-572.0	-53.0	-0.2834008097165992	58.0	-2.8138859152775657	5.116300608486533	-334.0	45.0	-1.9896533204457472	
0.7248310253078628	2480.0	1406.0	8.197388245072005	-5.334828021231022	2028.0	0.0	1061.34033203125	34778.0	773.0	0.63	-0.3259109311740891	-571.0	-80.0	-0.22874493927125505	-56.0	1.0705000764642914	4.666596947886492	-316.0	-209.0	-0.2448792200255083	
0.5229783445394713	2480.0	1402.0	8.250215406328078	-5.335790004813585	2045.0	0.0	1080.87158203125	35418.0	773.0	0.63	-0.3259109311740891	-571.0	-80.0	-0.22874493927125505	-60.0	3.517357394096957	3.9067481586679427	-273.0	-369.0	-0.19109977328519417	
0.35598909212536956	2488.0	1405.0	8.217956831584578	-5.434490611001271	2059.0	0.0	1100.40283203125	36058.0	773.0	0.63	-0.3259109311740891	-571.0	-80.0	-0.22874493927125505	-99.0	3.257378804098486	3.2344112364028135	-229.0	-352.0	0.4006117201590259	
0.355744083115681	2487.0	1407.0	8.193455930615718	-5.422934886339661	2059.0	0.0	1119.93408203125	36698.0	773.0	0.63	-0.3259109311740891	-571.0	-80.0	-0.22874493927125505	-146.0	1.1928429423459246	2.4023112893458722	-170.0	-217.0	1.1134814526203272	
0.42812509149533573	2480.0	1399.0	8.288699625724044	-5.335968852956108	2053.0	0.0	1139.46533203125	37338.0	770.0	0.6225	-0.3117408906882591	-564.0	-85.0	-0.21862348178137653	-164.0	0.8716929194066372	1.5510744693389127	-114.0	-196.0	1.3811697902665057	
0.4050577871835377	2485.0	1393.0	8.36292157549663	-5.3949560508591965	2055.0	0.0	1158.99658203125	37978.0	770.0	0.6225	-0.3117408906882591	-564.0	-85.0	-0.21862348178137653	-145.0	1.7433858388132744	1.1346076290220488	-89.0	-253.0	1.085459932358964	
0.3449328124572964	2482.0	1398.0	8.302805055253444	-5.360615052698069	2060.0	0.0	1178.52783203125	38618.0	770.0	0.6225	-0.3117408906882591	-564.0	-85.0	-0.21862348178137653	-153.0	2.4162716011622574	0.49123902130473307	-49.0	-297.0	1.20178211554679	
0.33156520573774745	2480.0	1410.0	8.156520573774747	-5.3395780328526685	2061.0	0.0	1198.05908203125	39258.0	770.0	0.6225	-0.32793522267206476	-572.0	-89.0	-0.21052631578947367	-131.0	1.896314421165316	-0.4074319710785808	11.0	-263.0	0.855216765144209	
0.33255246779453135	2490.0	1402.0	8.255246779453135	-5.458075563829377	2061.0	0.0	1217.59033203125	39898.0	770.0	0.6225	-0.32793522267206476	-572.0	-89.0	-0.21052631578947367	-87.0	1.7739715552836828	-0.6572599318790386	28.0	-255.0	0.1775612045787085	
0.3802766241402577	2484.0	1401.0	8.265757652121005	-5.385098948186057	2057.0	0.0	1237.12158203125	40538.0	770.0	0.6225	-0.32793522267206476	-572.0	-89.0	-0.21052631578947367	-201.0	1.0705000764642914	-1.6771224731231271	95.0	-209.0	1.9166337161925067	
0.43991519385613653	2488.0	1400.0	8.277233671327938	-5.432465813189096	2052.0	0.0	1256.65283203125	41178.0	770.0	0.6225	-0.32793522267206476	-572.0	-89.0	-0.21052631578947367	-172.0	1.9574858541061326	-2.6771336825885763	158.0	-267.0	1.46164357801223	
