Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	Device	
Low Noise Accelerometer X	Low Noise Accelerometer X	Low Noise Accelerometer Z	Low Noise Accelerometer Z	Low Noise Accelerometer Y	Low Noise Accelerometer Y	Event_Marker	Timestamp	Timestamp	Magnetometer Z	Magnetometer Z	Magnetometer X	Magnetometer X	Magnetometer Y	Magnetometer Y	Gyroscope Y	Gyroscope Y	Gyroscope Z	Gyroscope Z	Gyroscope X	Gyroscope X	
CAL	UNCAL	CAL	UNCAL	CAL	UNCAL	CAL	UNCAL	CAL	UNCAL	CAL	CAL	UNCAL	UNCAL	CAL	CAL	UNCAL	UNCAL	CAL	CAL	UNCAL	
m/(s^2)	no units	m/(s^2)	no units	m/(s^2)	no units	no units	no units	ms	no units	local_flux	local_flux	no units	no units	local_flux	deg/s	no units	no units	deg/s	deg/s	no units	
-1.4445480713478598	2259.0	9.116621436642621	1332.0	-2.6754865459565296	2211.0	0.0	62407.0	1904.510498046875	690.0	0.4225	-0.20647773279352227	-512.0	233.0	-0.8623481781376519	18.77962991283071	-3597.0	14522.0	-224.80397830684572	51.795231660847456	-1367.0	
-1.834876191474388	2269.0	9.36952370970405	1312.0	-2.7948137094074097	2244.0	0.0	63047.0	1924.041748046875	690.0	0.4225	-0.20647773279352227	-512.0	233.0	-0.8623481781376519	48.60070347147882	-3837.0	14232.0	-221.5731189193217	55.51021633267268	-3317.0	
-2.8079617366580703	2255.0	9.680016810383423	1288.0	-2.6296600040504785	2326.0	0.0	63687.0	1943.572998046875	715.0	0.485	-0.02834008097165992	-424.0	225.0	-0.8461538461538461	55.58953968496713	-3903.0	13979.0	-217.9714509260238	56.55896893404189	-3774.0	
-3.141690415131232	2276.0	9.64048229640058	1292.0	-2.886800029307638	2354.0	0.0	64327.0	1963.104248046875	715.0	0.485	-0.02834008097165992	-424.0	225.0	-0.8461538461538461	42.055360146811445	-3815.0	13865.0	-215.66323504760058	55.23173653091114	-2889.0	
-3.0538533024790366	2321.0	8.900384037810586	1353.0	-3.442892298051711	2346.0	0.0	64967.0	1982.635498046875	715.0	0.485	-0.02834008097165992	-424.0	225.0	-0.8461538461538461	34.057195289799665	-4079.0	13848.0	-215.1223737452664	59.28808882967946	-2366.0	
-3.3996310429016305	2358.0	7.655943328884557	1456.0	-3.917022022164579	2374.0	0.0	71.0	2002.166748046875	740.0	0.5475	0.10728744939271255	-357.0	218.0	-0.8319838056680162	36.09114543508182	-4637.0	13794.0	-214.4587788895971	67.85694665946984	-2499.0	
-3.7852625429514593	2458.0	7.188031419139811	1496.0	-5.135055852468405	2406.0	0.0	711.0	2021.697998046875	740.0	0.5475	0.10728744939271255	-357.0	218.0	-0.8319838056680162	41.56598868328491	-4643.0	14065.0	-218.84684392981794	67.9051329110164	-2857.0	
-3.596788836662687	2649.0	6.987783000397975	1514.0	-7.438380903057462	2390.0	0.0	1351.0	2041.229248046875	740.0	0.5475	0.10728744939271255	-357.0	218.0	-0.8319838056680162	53.21914665851048	-4691.0	14949.0	-232.91683661586595	68.50096819974591	-3619.0	
-4.042560967811154	2733.0	6.458188933170337	1559.0	-8.465478698484585	2427.0	0.0	1991.0	2060.760498046875	740.0	0.5475	0.10728744939271255	-357.0	218.0	-0.8319838056680162	70.9282764948769	-6748.0	15679.0	-245.16865434229004	99.9420529072446	-4777.0	
-4.1545542495970516	2534.0	5.973146468866296	1597.0	-6.078709119142741	2436.0	0.0	2631.0	2080.291748046875	768.0	0.6175	0.2611336032388664	-281.0	146.0	-0.6862348178137652	86.86343477595963	-10241.0	16472.0	-258.53882983579837	153.4066325701398	-5819.0	
-3.487175147236803	2188.0	7.2348662287006436	1489.0	-1.8781262341272709	2381.0	0.0	3271.0	2099.822998046875	768.0	0.6175	0.2611336032388664	-281.0	146.0	-0.6862348178137652	77.30539837895704	-12996.0	17280.0	-271.006859200671	195.5560047546252	-5194.0	
-1.4800440406462372	1827.0	9.13845307823343	1326.0	2.5294144042907365	2214.0	0.0	3911.0	2119.354248046875	768.0	0.6175	0.2611336032388664	-281.0	146.0	-0.6862348178137652	76.17372686955193	-14056.0	17230.0	-270.3551965890927	211.82767405835338	-5120.0	
-1.3706838808047277	1625.0	10.550659538574862	1208.0	4.992487074855017	2206.0	0.0	4551.0	2138.885498046875	829.0	0.77	0.3340080971659919	-245.0	30.0	-0.451417004048583	59.38216852729776	-15115.0	17079.0	-267.5235959158066	228.10579825904054	-4022.0	
-1.9258365636847234	1177.0	12.178248393432392	1071.0	10.417077686569149	2254.0	0.0	5191.0	2158.416748046875	829.0	0.77	0.3340080971659919	-245.0	30.0	-0.451417004048583	35.93821685272978	-17565.0	16837.0	-263.23970185773527	265.7426221620272	-2489.0	
-0.9492673098890837	1019.0	9.835173772996388	1260.0	12.28359634452971	2170.0	0.0	5831.0	2177.947998046875	829.0	0.77	0.3340080971659919	-245.0	30.0	-0.451417004048583	35.05123107508794	-14248.0	16682.0	-260.3112901677166	214.87425398492715	-2431.0	
1.0613213393230665	1485.0	6.132133932306662	1565.0	6.6151836028827375	1998.0	0.0	6471.0	2197.479248046875	829.0	0.77	0.3340080971659919	-245.0	30.0	-0.451417004048583	-20.446551460467962	-9084.0	15838.0	-244.31797100334506	135.79527356601383	1198.0	
3.2019159792176266	1659.0	16.62016935033408	703.0	4.749964715473556	1827.0	0.0	7111.0	2217.010498046875	861.0	0.85	0.3603238866396761	-232.0	-104.0	-0.18016194331983806	-149.10536779324056	-9119.0	15027.0	-226.703746496203	136.50847273911964	9611.0	
12.697838155145453	1725.0	11.450482181211893	1112.0	3.9463494709588245	1025.0	0.0	7751.0	2236.541748046875	861.0	0.85	0.3603238866396761	-232.0	-104.0	-0.18016194331983806	-87.35280623948617	-976.0	5745.0	-85.16046783334585	12.973775097637082	5573.0	
-5.344077024273671	2649.0	8.449440429775763	1397.0	-7.4266206363460165	2538.0	0.0	8391.0	2256.072998046875	861.0	0.85	0.3603238866396761	-232.0	-104.0	-0.18016194331983806	29.285823520415967	5920.0	-2723.0	41.47636244267069	-91.5754159060321	-2054.0	
-2.4630401954460863	1940.0	13.219789979200918	994.0	1.2397653976295575	2300.0	0.0	9031.0	2275.604248046875	851.0	0.8250000000000001	0.4352226720647773	-195.0	-175.0	-0.03643724696356275	-76.77014834072489	-2949.0	-4379.0	69.82786806412228	44.7983247140922	4881.0	
-5.05261342176935	1701.0	9.024372108779257	1340.0	4.009479380247049	2514.0	0.0	9671.0	2295.135498046875	851.0	0.8250000000000001	0.4352226720647773	-195.0	-175.0	-0.03643724696356275	28.383544884538924	-302.0	2186.0	-34.9460977145062	3.1337368132492918	-1995.0	
-4.443045529037134	2261.0	10.457351858191336	1227.0	-2.702753297644617	2464.0	0.0	10311.0	2314.666748046875	851.0	0.8250000000000001	0.4352226720647773	-195.0	-175.0	-0.03643724696356275	8.30402202171586	-313.0	5989.0	-92.63752805900602	2.7256118300436674	-682.0	
0.8922498691097368	2047.0	10.65355833954512	1200.0	-0.06716296102402439	2016.0	0.0	10951.0	2334.197998046875	849.0	0.8200000000000001	0.4534412955465587	-186.0	-179.0	-0.02834008097165992	-39.80730998623643	-2073.0	3053.0	-45.825536164525865	30.2000229872883	2464.0	
-2.6404927765186095	2038.0	9.760246157662886	1279.0	-0.01192289617819342	2312.0	0.0	11591.0	2353.729248046875	849.0	0.8200000000000001	0.4534412955465587	-186.0	-179.0	-0.02834008097165992	23.168680226334303	-19.0	1011.0	-16.621768232749027	-1.025508767182485	-1654.0	
-4.747709776120844	2131.0	9.752831911725089	1284.0	-1.153625278803815	2489.0	0.0	12231.0	2373.260498046875	849.0	0.8200000000000001	0.4534412955465587	-186.0	-179.0	-0.02834008097165992	-1.2846000917571496	570.0	-20.0	0.30414799731332987	-9.89415047951743	-55.0	
-3.760802973378986	1981.0	10.824464566863298	1193.0	0.6849053579890183	2407.0	0.0	12871.0	2392.791748046875	849.0	0.8200000000000001	0.4534412955465587	-186.0	-179.0	-0.02834008097165992	-58.69398990671357	-507.0	388.0	-3.8402796013196325	6.590414144296763	3699.0	
-1.3014061849003427	1940.0	11.52604817663239	1131.0	1.2175069016836444	2201.0	0.0	13511.0	2412.322998046875	845.0	0.81	0.4716599190283401	-177.0	-172.0	-0.04251012145748988	-73.45159810368558	-266.0	1006.0	-12.718337072875853	2.803613007973098	4664.0	
-1.2759861046444527	2002.0	10.49662763079283	1216.0	0.4501847397621831	2198.0	0.0	14151.0	2431.854248046875	845.0	0.81	0.4716599190283401	-177.0	-172.0	-0.04251012145748988	-57.54702553907326	369.0	1323.0	-18.132713963019704	-6.994277883837655	3624.0	
